price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,lat,long
380000,4,2.5,2420,4981,2420,0,47.3785,-122.023
345000,4,2.5,2020,3600,2020,0,47.3535,-122.017
456500,4,2.5,2400,6811,2400,0,47.4959,-122.15
382495,3,2.5,1760,5390,1760,0,47.3482,-122.042
324950,4,2.5,2110,4178,2110,0,47.3612,-122.081
436472,4,2.5,2692,8392,2692,0,47.3519,-122.197
365250,3,2.25,1490,4522,1490,0,47.7611,-122.233
919990,5,3.25,3960,6352,3960,0,47.5806,-122.055
316475,4,2.5,1740,4642,1740,0,47.3686,-122.117
425000,4,2.5,1940,4517,1190,750,47.776,-122.26
302860,2,1,970,3279,790,180,47.5469,-122.383
298000,3,2.5,1852,4000,1852,0,47.3455,-122.21
3.204E+06,4,4,4810,18851,4810,0,47.6364,-122.214
950000,4,4,5635,9695,4360,1275,47.3389,-122.334
333000,3,2.5,1520,3041,1520,0,47.4874,-122.152
289950,3,2.5,2099,4275,2099,0,47.3521,-122.211
419950,3,2.25,1250,811,1250,0,47.5419,-122.388
306000,2,1.5,1090,1183,1090,0,47.6974,-122.349
498445,4,2.5,3216,5902,3216,0,47.3425,-122.179
775950,4,2.5,2970,4400,2970,0,47.705,-122.114
605000,3,2.5,2610,6405,2610,0,47.5373,-121.874
520000,2,1.75,1340,1368,1060,280,47.618,-122.311
849990,4,2.75,3300,4987,3300,0,47.6175,-122.056
767450,3,2,1630,7599,1630,0,47.6981,-122.376
665000,3,2.25,1590,929,1060,530,47.6172,-122.31
525000,2,2.75,1310,1268,1310,0,47.6534,-122.355
870515,4,3.5,3600,5697,2940,660,47.5755,-122.071
390000,4,2.5,2154,4153,2154,0,47.4557,-122.13
500000,3,1.75,1530,825,1530,0,47.5929,-122.308
399950,3,2.25,1360,1041,1094,266,47.6925,-122.375
305000,3,2.5,1320,2480,1320,0,47.536,-122.284
255000,4,2.5,1660,6724,1660,0,47.259,-122.256
415000,4,2.5,2891,6499,2891,0,47.3359,-122.257
716500,3,2.5,2340,2155,2120,220,47.53,-122.073
425000,3,2.5,2320,2267,2320,0,47.7027,-122.359
540000,4,2.5,2190,3855,2190,0,47.7705,-122.169
324747,3,2.5,2060,4742,2060,0,47.3706,-122.017
385000,3,2.5,1740,4145,1740,0,47.6875,-122.015
270000,3,2.25,1400,3825,1400,0,47.3596,-122.082
1.24E+06,5,4,4410,14380,4410,0,47.6463,-122.121
672000,3,2.5,1780,1647,1080,700,47.6597,-122.355
310000,3,2.5,1760,10137,1760,0,47.355,-122.059
3E+06,3,3.5,4410,10756,3430,980,47.5283,-122.205
2.35E+06,6,4.25,5550,11547,4270,1280,47.6547,-122.202
427000,3,2.5,2432,9391,2432,0,47.3453,-122.267
389950,3,2.5,2283,3996,2283,0,47.4221,-122.192
309620,3,2.5,1860,3730,1860,0,47.7442,-121.984
399895,4,2.5,2701,4500,2701,0,47.2586,-122.194
442515,4,2.5,2930,4875,2930,0,47.3421,-122.179
375000,3,2.25,1540,1561,1540,0,47.6991,-122.346
309780,3,2.5,2242,4500,2242,0,47.2583,-122.198
425000,3,2.5,1950,4345,1950,0,47.5202,-121.873
405000,2,3,1160,1073,880,280,47.5788,-122.315
356250,3,2.5,2060,5115,2060,0,47.3261,-122.163
550000,3,2.25,1230,875,1230,0,47.6521,-122.4
340000,2,1.5,1160,1438,1160,0,47.5917,-122.295
362865,4,2.5,2245,4301,2245,0,47.3555,-122.063
1.36E+06,4,3.5,4120,12626,3970,150,47.7089,-122.245
830000,4,2.5,3400,9692,3400,0,47.708,-122.109
1.598E+06,5,3.75,4270,7500,3210,1060,47.6845,-122.207
855000,4,3.5,2890,5911,2370,520,47.5754,-122.071
1.205E+06,5,3.5,3220,8000,2900,320,47.6834,-122.2
1.385E+06,4,3.5,4010,15365,4010,0,47.5528,-122.093
400200,4,3.5,2260,30250,2260,0,47.4493,-122.281
235000,2,1,1140,1730,1010,130,47.5494,-122.372
349950,3,2,1640,4714,1640,0,47.3539,-122.021
659950,4,2.75,3510,9400,3510,0,47.4827,-122.131
785000,3,2.75,3010,1842,3010,0,47.5836,-121.994
475000,2,2.25,1060,925,980,80,47.6386,-122.388
263900,3,2.5,1658,2700,1658,0,47.3667,-122.307
342000,3,2.5,1960,3540,1960,0,47.3568,-122.055
367899,3,2.5,2420,4725,2420,0,47.371,-122.018
657044,3,3.5,3420,23786,3420,0,47.4739,-122.11
359950,2,1.5,893,965,893,0,47.6187,-122.301
879950,4,2.75,3020,7203,3020,0,47.6948,-122.178
550000,4,2.5,2470,5954,2470,0,47.7685,-122.236
279000,4,2.5,2009,4800,2009,0,47.2586,-122.2
255000,3,2.5,1530,1116,1530,0,47.7385,-122.25
609500,3,1.75,1590,1113,1590,0,47.6691,-122.402
420000,5,3,2630,3149,1670,960,47.5065,-122.171
570000,4,2.5,3230,7187,3230,0,47.4995,-122.15
439000,3,2.25,1430,2343,1430,0,47.5648,-122.294
310000,3,2.5,2242,5744,2242,0,47.2597,-122.199
635000,4,2.5,2500,4000,2500,0,47.5902,-122.311
399950,3,2.5,1230,922,1080,150,47.6518,-122.384
805000,4,2.5,3020,3600,3020,0,47.5407,-121.993
1.8E+06,4,3.5,3480,4000,2460,1020,47.6356,-122.281
1.205E+06,4,3,3330,7650,1830,1500,47.6889,-122.352
745000,4,2.5,3400,4840,3190,210,47.5066,-122.146
329445,2,1.5,830,1119,830,0,47.5828,-122.314
588000,5,3,3110,4464,3110,0,47.7719,-122.168
494815,3,2.5,1910,2091,1910,0,47.5445,-122.013
591975,3,2.75,3230,5250,2680,550,47.5196,-121.878
600000,5,2.75,3380,8179,3380,0,47.4827,-122.135
673000,3,2.75,2830,3496,2830,0,47.5606,-122.011
889950,5,3.5,3700,7055,3700,0,47.5929,-122.057
500000,4,3,2520,4104,2520,0,47.5352,-121.88
500000,3,2.25,1530,1396,1240,290,47.666,-122.367
890000,4,4.25,4420,5750,3410,1010,47.5404,-122.073
437000,3,3,1460,1180,1460,0,47.6998,-122.367
419700,3,2.25,1450,1486,1160,290,47.5694,-122.387
394000,3,2,1160,3441,580,580,47.5314,-122.392
342000,3,2,1640,4802,1640,0,47.3538,-122.021
420000,3,1.75,1444,249126,1444,0,47.4104,-122.486
580000,3,2.5,1620,1173,1470,150,47.6681,-122.355
343000,2,1.5,1100,1228,900,200,47.5538,-122.282
390000,2,1.5,1340,1402,1120,220,47.588,-122.304
274000,3,1.5,1450,4694,1450,0,47.3654,-122.021
700000,4,2.5,3040,7200,3040,0,47.7747,-122.366
838000,4,2.5,2560,7210,2560,0,47.5535,-122.395
300000,6,3,2744,9926,2744,0,47.2773,-122.216
467000,3,2.25,1420,990,1420,0,47.6801,-122.348
395000,2,1,700,7457,700,0,47.5348,-122.295
734000,5,4.25,4110,42755,2970,1140,47.3375,-122.337
480000,5,2.75,2670,4780,2670,0,47.4866,-122.155
539000,3,2.75,2130,1400,1080,1050,47.5661,-122.29
459950,5,2.75,3078,6371,3078,0,47.3587,-122.163
306500,2,1,840,892,840,0,47.5396,-122.387
408474,3,2.5,1800,2731,1800,0,47.5342,-121.841
437000,3,2.75,2580,5200,2580,0,47.496,-122.151
160797,3,1.5,1270,2356,1270,0,47.5671,-122.298
729000,4,3.5,3065,5440,3065,0,47.524,-122.2
499000,3,2.5,1861,1587,1578,283,47.7043,-122.209
359950,4,2.75,2260,5705,2260,0,47.3726,-122.159
929000,5,3.25,4150,7100,4150,0,47.6026,-122.06
529950,2,2.5,1500,1174,1140,360,47.6689,-122.363
461000,3,2.25,1620,998,1540,80,47.5394,-122.027
271115,2,1.5,830,1325,830,0,47.5472,-122.384
653000,4,2.5,3120,5137,3120,0,47.6842,-122.04
565000,3,2.5,1870,1058,1380,490,47.6512,-122.345
529950,3,2.25,1240,1250,1240,0,47.6748,-122.377
585000,4,2.5,2820,5612,2820,0,47.7477,-122.236
609000,3,1.75,1630,1526,1630,0,47.6536,-122.354
267000,3,2.25,1584,2800,1584,0,47.3454,-122.214
557000,4,2.5,2840,4500,2840,0,47.7678,-122.237
709950,4,3.25,3910,6293,3130,780,47.5389,-121.86
625000,3,2.5,1730,1301,1730,0,47.653,-122.352
599000,3,2.75,1840,2060,1700,140,47.53,-122.073
920000,4,3.75,4030,503989,4030,0,47.4807,-121.795
1.285E+06,4,3.5,3440,3800,3440,0,47.6408,-122.307
324500,4,2.5,2110,3825,2110,0,47.3602,-122.082
471500,3,2.5,2430,5866,2430,0,47.5158,-121.871
1.015E+06,4,3.75,4690,207141,4030,660,47.7072,-121.983
998000,4,3.5,3500,43560,2850,650,47.5481,-122.103
262000,4,2.5,2070,8685,2070,0,47.4697,-122.267
844000,4,3.5,3350,6350,2610,740,47.5602,-122.39
745641,4,2.5,2440,4850,2440,0,47.7043,-122.114
659950,5,3,3010,7357,3010,0,47.7226,-122.33
339989,3,2.5,2060,4200,2060,0,47.3706,-122.018
352500,2,2.5,1570,2399,1180,390,47.5488,-122.364
525000,3,2.5,1580,1161,1010,570,47.6206,-122.299
1.13899E+06,5,3.5,4280,6530,4280,0,47.5941,-121.973
491000,5,3.5,2815,4900,2815,0,47.3424,-122.179
675000,4,2.5,2620,6114,2620,0,47.5603,-122.013
344000,3,2.25,1250,1033,1250,0,47.6907,-122.343
530000,4,2.5,3250,4500,3250,0,47.4944,-122.15
290500,4,3.25,2510,7686,2510,0,47.4785,-122.228
335000,2,1.75,1270,1685,1270,0,47.5646,-122.295
2.998E+06,5,4,6670,16481,4960,1710,47.6409,-122.221
379000,3,2.5,1580,3075,1580,0,47.545,-122.368
385000,3,1.5,1360,2030,1360,0,47.6961,-122.349
500012,4,2.5,2400,9612,1230,1170,47.4799,-122.127
366750,3,3,1571,2017,1571,0,47.7338,-122.309
405000,2,2,1405,1073,1140,265,47.612,-122.295
356999,3,1.5,1010,1546,1010,0,47.5998,-122.311
590000,2,2.5,1450,1281,1220,230,47.665,-122.285
294000,3,1.75,1420,1361,960,460,47.5684,-122.314
731500,4,2.5,2650,4644,2650,0,47.6945,-122.018
837219,5,2.75,3030,7679,3030,0,47.593,-122.057
1.6E+06,4,5.5,6530,871200,6530,0,47.664,-121.878
798800,3,2.75,2670,3738,1720,950,47.5299,-122.203
482500,2,2.5,1170,809,1170,0,47.6875,-122.339
820000,4,2.5,3260,26772,3260,0,47.5115,-122.031
319000,3,1.5,1480,1722,1480,0,47.728,-122.292
950000,3,2.5,2700,6947,2700,0,47.5172,-122.208
1.2675E+06,4,3.5,4640,13404,4640,0,47.531,-122.134
378000,3,2.5,1601,2491,1536,65,47.719,-122.317
3.345E+06,5,3.75,5350,15360,3040,2310,47.648,-122.218
489950,3,2.5,2540,5237,2540,0,47.5492,-122.276
345000,2,1.75,1030,1106,765,265,47.5397,-122.387
510000,3,2.5,2730,7136,2730,0,47.3938,-122.321
432500,4,2.5,3172,5033,3172,0,47.2961,-122.348
650000,4,2.5,3160,8530,3160,0,47.5075,-122.148
750000,4,2.5,2850,12429,2850,0,47.6915,-122.177
870000,4,3.5,2780,3100,2120,660,47.6886,-122.364
900000,4,3.5,3860,6543,3860,0,47.5934,-121.974
664950,2,1.75,1180,900,780,400,47.6395,-122.329
391000,3,2.25,1410,1290,1290,120,47.5345,-122.069
1.8E+06,4,3.5,6370,205603,6370,0,47.5016,-121.905
479349,5,3,3223,6371,3223,0,47.3584,-122.163
661000,4,3.25,2600,2074,2150,450,47.5402,-122.028
379000,3,3.25,1380,1234,1380,0,47.6935,-122.342
415000,3,2.25,1620,998,1540,80,47.5401,-122.027
375000,3,3.25,1370,1227,1370,0,47.6964,-122.341
355000,3,2,1220,1186,1220,0,47.6972,-122.341
540000,3,2.5,1280,1889,1280,0,47.6619,-122.324
290000,2,1.5,770,850,770,0,47.5644,-122.388
500000,3,2.5,1210,1200,1210,0,47.6543,-122.345
416000,4,2.5,2890,6322,2890,0,47.3494,-122.044
349900,3,2.5,1580,2765,1580,0,47.5444,-122.369
465000,3,2.25,1530,1245,1050,480,47.6018,-122.297
950000,4,2.5,3670,7680,3670,0,47.5401,-121.993
496800,4,2.25,1850,2340,1850,0,47.543,-122.372
680000,4,2.5,2440,6581,2440,0,47.7321,-122.334
920000,4,3.25,2190,4265,1540,650,47.6178,-122.29
1.28999E+06,5,4,4360,8030,4360,0,47.5923,-121.973
825000,4,2.75,3990,6637,3990,0,47.6835,-122.045
292000,3,2.5,1270,1283,1270,0,47.7209,-122.291
576000,4,2.5,3340,6924,3340,0,47.495,-122.149
670000,2,2,1500,761,1500,0,47.6522,-122.346
953007,4,3.5,3120,5086,2480,640,47.6762,-122.288
399000,4,2.5,2480,4334,2480,0,47.3826,-122.036
399000,2,2,1110,1155,980,130,47.5496,-122.388
847093,4,2.75,2760,5670,2760,0,47.5819,-122.047
599950,3,2.5,1510,1493,1510,0,47.669,-122.402
499000,3,2.5,1460,1614,1180,280,47.6781,-122.374
760000,4,2.75,3980,285318,3980,0,47.4803,-121.795
1.69999E+06,4,3.75,3320,8234,3320,0,47.5963,-122.2
1.03389E+06,4,3.25,3270,5187,3110,160,47.6966,-122.133
515000,4,2.5,2670,8765,2670,0,47.4876,-122.146
355000,3,2.25,1410,1332,1290,120,47.5345,-122.069
319900,4,2.75,2475,4000,2475,0,47.3452,-122.21
460000,3,3.5,1600,1431,1240,360,47.6865,-122.363
305000,2,1,1290,3383,1290,0,47.6968,-122.025
280000,3,2.5,1608,4818,1608,0,47.2583,-122.203
394950,2,2.25,1300,2104,1010,290,47.5477,-122.388
382000,4,3.5,2530,3000,1850,680,47.4919,-122.336
560000,3,2.5,1390,1411,1390,0,47.6485,-122.334
772000,3,2.25,1640,1204,1640,0,47.6196,-122.297
324950,4,2.5,2229,5723,2229,0,47.3693,-122.286
530000,3,2.5,1790,3078,1790,0,47.5638,-122.094
384000,3,2.25,990,736,880,110,47.6605,-122.319
719950,5,2.75,3240,6863,3240,0,47.5033,-122.193
319950,2,2.5,1280,819,1060,220,47.6905,-122.364
292000,3,2.5,1610,3848,1610,0,47.4497,-122.188
1.5E+06,6,3.5,3670,3959,2410,1260,47.6356,-122.373
425000,2,2.5,1150,1027,1150,0,47.6534,-122.356
799950,5,3.75,3760,4702,2780,980,47.7202,-122.223
499000,2,2.5,1320,1157,990,330,47.6689,-122.363
572000,4,2.75,2700,7992,2700,0,47.4831,-122.135
459000,2,2,1480,804,1480,0,47.602,-122.308
529500,3,2.25,1410,905,1410,0,47.5818,-122.402
374500,4,2.5,3135,5811,3135,0,47.3263,-122.18
584000,3,2.5,1480,1485,1280,200,47.6376,-122.326
1.898E+06,4,4.5,4020,9656,4020,0,47.6358,-122.207
505000,2,2.25,1060,1209,940,120,47.6369,-122.327
565000,2,2.5,1950,2457,1950,0,47.5925,-122.302
799000,4,2.75,3340,5677,3340,0,47.709,-122.118
547000,3,2.5,1570,1452,1240,330,47.648,-122.396
550000,3,2.5,1930,6604,1930,0,47.4692,-122.351
250000,3,2,1590,8100,1060,530,47.3611,-122.047
960000,4,4.5,3720,7746,3720,0,47.7323,-122.165
2.95E+06,4,4.25,4470,5884,3230,1240,47.6387,-122.405
441000,2,1,1290,1289,1030,260,47.6006,-122.305
265000,3,2.25,1489,2800,1489,0,47.3454,-122.214
430000,3,2.5,2075,39553,2075,0,47.3601,-122.032
286800,3,2.5,1413,3600,1413,0,47.4222,-122.193
375000,3,2.5,1300,1362,880,420,47.5893,-122.317
312500,3,3.25,1480,983,1180,300,47.5555,-122.363
850000,4,2.75,3320,5559,3320,0,47.5607,-122.031
390500,3,2.25,1530,1279,1116,414,47.7035,-122.357
455000,3,2.5,1180,932,1180,0,47.638,-122.375
455000,2,2,1190,1303,800,390,47.6675,-122.368
515000,3,2.25,1300,1180,1300,0,47.6871,-122.339
362500,3,3.5,1710,2212,1400,310,47.5459,-122.368
460000,3,2.5,2390,47480,2390,0,47.4517,-122.084
540000,4,3.5,3510,6005,2750,760,47.5168,-121.87
230000,3,1.75,1140,1165,1140,0,47.5638,-122.295
425000,2,2.5,1320,1329,1180,140,47.6728,-122.374
298450,5,3,2100,9752,1200,900,47.3341,-122.304
344000,4,2.5,2400,4848,2400,0,47.3626,-122.04
416286,3,2.5,1408,989,1408,0,47.6856,-122.315
379500,4,2.5,2560,5102,2560,0,47.3404,-122.181
350000,2,2.5,1260,1347,1260,0,47.6994,-122.341
258800,2,1.75,1290,1624,1290,0,47.5171,-122.347
620000,4,2.5,2730,9260,2730,0,47.7222,-122.331
295000,2,2.5,1630,1368,1280,350,47.5489,-122.363
908990,4,2.75,3530,6844,3530,0,47.5975,-121.985
485230,4,2.5,2714,12558,2714,0,47.3522,-122.201
475000,3,2.25,1630,2520,1630,0,47.5493,-121.998
1.24042E+06,5,3.25,5790,13726,4430,1360,47.5388,-122.114
635000,3,3,2230,1407,1850,380,47.5446,-122.017
350000,3,2.5,1380,1590,1160,220,47.5444,-122.375
345000,3,3.5,1320,1161,1320,0,47.7162,-122.294
700000,2,2,1490,713,1490,0,47.6356,-122.346
490000,3,2.25,1280,1520,1080,200,47.6651,-122.368
1.29989E+06,5,4,3870,5929,3870,0,47.6965,-122.134
579000,2,2.5,1280,1051,1080,200,47.6273,-122.359
552500,3,1.5,1300,1435,1120,180,47.6114,-122.31
467000,4,2.75,2170,5024,2170,0,47.495,-122.145
305000,4,2.25,1763,3717,1763,0,47.4213,-122.194
212000,2,1.5,1020,1525,1020,0,47.704,-122.347
429000,4,2.5,1840,4593,1840,0,47.6866,-122.013
479950,3,2,1820,1358,1820,0,47.5433,-122.376
825000,3,3.5,2670,3000,1870,800,47.6813,-122.372
1.18E+06,6,6.5,6260,10955,4840,1420,47.5947,-122.039
250000,3,2.25,1400,3814,1400,0,47.3584,-122.083
289000,2,1.5,1160,2158,1160,0,47.7178,-122.19
265000,3,2.5,1400,3368,1400,0,47.5134,-122.342
344000,3,2.5,1232,1130,1232,0,47.7185,-122.317
749000,4,2.75,2700,6000,2100,600,47.586,-122.383
492000,4,2.5,2550,6382,2550,0,47.5202,-121.87
552500,4,2.5,3260,6902,3260,0,47.4829,-122.156
653500,2,2.5,1680,1240,1120,560,47.6372,-122.324
855000,4,3.25,2630,2550,2030,600,47.6775,-122.385
333000,3,1.5,1260,5758,1260,0,47.5524,-122.139
415000,4,2.5,2550,4500,2550,0,47.4916,-122.153
445000,4,3.25,3450,5000,3450,0,47.4925,-122.273
273500,3,2.5,1550,3402,1550,0,47.3523,-122.212
969990,4,2.5,4150,8436,4150,0,47.5802,-122.039
1.2E+06,5,3.5,3900,4400,2650,1250,47.6607,-122.362
430000,3,3.25,1550,1444,1550,0,47.6767,-122.291
392000,4,2.5,2130,4000,2130,0,47.5108,-122.362
795000,4,2.5,2890,7798,2890,0,47.5456,-122.129
457000,3,2.5,1220,1330,1010,210,47.6904,-122.37
453000,4,2.5,2502,8306,2502,0,47.2953,-122.265
376000,3,2,1340,1384,1340,0,47.6973,-122.35
469995,4,2.5,2350,3800,2350,0,47.4783,-122.123
540000,3,2.5,1810,3930,1810,0,47.7169,-122.02
555000,4,2.5,3310,6500,3310,0,47.515,-121.87
445000,3,2,1620,5101,590,1030,47.5448,-122.288
256950,2,2,1070,635,720,350,47.5212,-122.357
297000,4,2.5,2230,4952,2230,0,47.3363,-122.211
320000,4,2.5,1970,4558,1970,0,47.3627,-122.04
805000,5,4.5,4600,7810,3200,1400,47.5381,-121.86
799990,4,2.75,3110,6050,3110,0,47.705,-122.126
680000,4,2.5,3490,3677,2850,640,47.774,-122.162
395000,3,2.5,1600,1936,1600,0,47.5629,-122.297
732000,3,2.5,1960,3060,1960,0,47.6764,-122.389
163800,2,2.5,1000,1092,990,10,47.5419,-122.271
220000,2,2.5,1000,1092,990,10,47.5419,-122.271
308625,2,2,1500,1408,1500,0,47.7293,-122.343
375000,3,2.5,2424,5931,2424,0,47.3515,-122.134
300000,4,2.5,2303,3826,2303,0,47.3258,-122.165
284000,3,2.5,1880,6008,1880,0,47.3366,-122.052
610000,2,2,1210,740,780,430,47.6206,-122.3
955000,4,3.25,3720,6765,3720,0,47.688,-122.018
982000,4,2.75,3610,8580,3610,0,47.6706,-122.173
359000,3,1.5,1360,885,1360,0,47.6961,-122.349
779380,5,2.5,2590,7084,2590,0,47.7053,-122.113
1.51E+06,5,3.25,4390,11250,4390,0,47.5785,-122.225
635000,3,3,2290,1407,1890,400,47.5446,-122.017
1.06E+06,4,3.75,3880,9979,3880,0,47.5408,-121.992
389500,3,2.5,1350,874,1270,80,47.549,-122.387
359800,5,2.5,2170,2752,2170,0,47.5165,-122.346
399950,3,3,1296,1051,1296,0,47.7175,-122.284
320000,3,3.25,1530,1602,1140,390,47.5555,-122.362
255900,3,2.5,1489,3266,1489,0,47.3452,-122.217
380000,4,2.5,2130,4467,2130,0,47.5108,-122.363
580000,3,2.75,1430,1521,1130,300,47.6353,-122.371
545000,5,3.75,2380,7268,1430,950,47.5571,-122.357
451300,3,2.5,1420,814,1140,280,47.5429,-122.387
852880,4,3.25,3450,6184,3450,0,47.6072,-122.054
305000,4,2.5,1914,3150,1914,0,47.43,-122.188
295000,2,1.5,988,1080,988,0,47.7123,-122.301
261000,3,2.25,1584,2800,1584,0,47.3451,-122.214
560000,4,2.5,2630,5710,2630,0,47.5342,-121.876
795000,4,3.25,3520,5250,3520,0,47.6869,-122.019
384950,4,2.5,2380,4913,2380,0,47.3607,-122.038
500000,3,1.75,1410,1197,1410,0,47.6558,-122.348
640000,4,3.5,3220,5741,3220,0,47.5169,-121.886
418000,4,3.25,3266,5969,3266,0,47.2975,-122.35
799000,3,2,2550,4794,2550,0,47.6955,-122.29
552900,4,3.5,3828,18900,3828,0,47.2851,-122.277
539950,3,2.25,1670,1596,1670,0,47.5402,-122.387
524225,4,2.5,3056,11385,3056,0,47.2905,-122.264
424950,2,1.5,1000,1188,1000,0,47.6823,-122.327
560000,3,3.25,1530,1786,1200,330,47.6783,-122.366
715000,5,3,3490,6091,3490,0,47.7744,-122.225
300000,5,2.5,2760,6000,2760,0,47.5289,-122.321
405000,3,2.5,1440,2163,1440,0,47.554,-121.998
327000,3,3,1370,1001,1370,0,47.7302,-122.355
859950,6,4,3180,6551,3180,0,47.6236,-122.023
560000,4,3,2720,7570,2720,0,47.7113,-122.349
379900,3,2.5,1800,2792,1800,0,47.5442,-122.371
625000,3,2.5,3220,6409,3220,0,47.4815,-122.127
398096,3,2.5,2370,5321,2370,0,47.37,-122.019
315000,3,2.5,1410,1325,1180,230,47.5582,-122.363
939000,4,3.5,3640,6049,3640,0,47.7049,-122.125
674000,3,2.5,1920,3624,1920,0,47.6647,-122.087
306000,4,2.5,2267,3577,2267,0,47.3384,-122.18
2.321E+06,5,4.75,5780,17004,4260,1520,47.5802,-122.212
394950,2,1,1131,1304,1131,0,47.6912,-122.313
914154,3,3.5,2940,6431,2940,0,47.5818,-122.047
496000,3,2.5,2180,4533,2180,0,47.754,-122.215
430100,3,2.25,1400,1078,940,460,47.5701,-122.288
449990,4,2.5,2680,5539,2680,0,47.4759,-121.734
502000,4,2.5,2680,5539,2680,0,47.4759,-121.734
310000,3,2.5,1300,3612,1300,0,47.5328,-122.282
349950,4,3.5,2796,3520,2796,0,47.3427,-122.278
625000,2,1.75,1460,1500,1000,460,47.6853,-122.356
1.05471E+06,4,3.5,4210,6481,3260,950,47.5765,-122.072
680000,4,2.75,2330,3920,2330,0,47.5525,-121.99
828950,4,3.5,3930,5680,2820,1110,47.5528,-122.076
274950,3,2.5,1608,4000,1608,0,47.2582,-122.198
293000,2,2.25,1610,1968,1610,0,47.5184,-122.196
795000,4,3.5,3200,3250,2670,530,47.5515,-122
282900,4,2.5,1710,3500,1710,0,47.3448,-122.217
909950,5,3.75,3050,8972,3050,0,47.6819,-122.172
922755,4,3.5,3560,4951,3560,0,47.6178,-122.055
424000,4,2.5,2650,8685,2650,0,47.344,-122.269
630000,3,2.5,3490,12410,2590,900,47.4714,-122.071
810000,4,3.25,4140,46173,4140,0,47.7647,-122.213
256703,3,2,1670,4441,1670,0,47.1948,-121.975
386380,3,2.5,1720,3600,1720,0,47.6856,-122.013
485000,2,2,1510,3961,1510,0,47.709,-122.018
275000,3,2.25,1450,4040,1450,0,47.3665,-122.022
370000,4,2.5,1812,5026,1812,0,47.4513,-122.202
499950,2,2.25,1060,1208,940,120,47.6371,-122.327
502000,3,2.5,1600,3073,1600,0,47.5934,-122.298
654000,3,3.25,1530,1565,1280,250,47.6179,-122.312
575000,4,2.25,2070,1230,1500,570,47.5775,-122.41
500000,4,2.5,3630,7482,3630,0,47.4565,-122.287
554000,3,2.5,2140,4126,1960,180,47.5368,-122.073
360000,4,1.75,2010,12188,1150,860,47.5013,-122.147
619990,4,2.75,2630,4501,2630,0,47.7748,-122.244
317500,4,2.5,2233,6025,2233,0,47.2599,-122.256
564950,4,2.75,2990,4521,2990,0,47.7401,-122.226
545000,2,1.25,1240,2150,1240,0,47.6884,-122.374
333700,3,2.5,2230,5050,2230,0,47.3359,-122.055
1.48E+06,3,3.25,3700,2264,2280,1420,47.6653,-122.205
530000,4,3,2290,5105,2290,0,47.7727,-122.237
396000,2,1.5,950,865,950,0,47.6714,-122.382
305000,2,1.75,1120,758,1120,0,47.5325,-122.072
380000,5,3.5,2420,4670,2420,0,47.5241,-122.285
305000,4,2.5,1714,3250,1714,0,47.429,-122.189
440000,4,2.5,2230,5650,2230,0,47.5073,-122.168
459000,4,3,2530,10000,2530,0,47.431,-122.335
530000,3,3.5,1550,1233,1160,390,47.6034,-122.309
600000,4,2.75,3110,11225,3110,0,47.4865,-122.143
515000,3,3,2100,2409,1660,440,47.5973,-122.298
275000,4,2.5,2150,3721,2150,0,47.3363,-122.215
540000,3,1.75,1630,1404,1020,610,47.6646,-122.367
445000,3,2.5,2230,7934,2230,0,47.5439,-121.88
285000,3,2.5,1320,955,1320,0,47.5202,-122.357
480000,3,2.5,1590,1431,1060,530,47.5893,-122.309
440000,5,3.25,2610,3642,2080,530,47.535,-122.284
287450,3,2.5,1440,2500,1440,0,47.5123,-122.358
507950,4,2.5,2630,6283,2630,0,47.5079,-122.158
750000,3,3.5,3390,10078,3040,350,47.537,-122.185
425000,3,1.5,1400,1022,1400,0,47.6989,-122.317
420000,3,3.5,1900,2133,1520,380,47.5675,-122.369
394950,3,2.5,1350,1250,1270,80,47.5491,-122.387
635000,4,3.25,3420,6752,3030,390,47.517,-121.876
513000,3,2.5,2150,161607,1330,820,47.4178,-121.937
380000,4,2.5,2110,5306,2110,0,47.356,-122.057
1.13E+06,4,3.25,3810,8519,2680,1130,47.699,-122.207
540000,5,3,2870,4369,2090,780,47.7449,-122.192
352499,2,2.25,1240,705,1150,90,47.5321,-122.073
603000,4,3.5,3610,6345,2370,1240,47.4283,-122.102
685000,4,2.5,2310,5100,2310,0,47.7039,-122.36
330675,4,3,1930,3031,1200,730,47.7457,-121.985
275000,3,3,1390,1080,1140,250,47.5323,-122.281
259950,3,2.5,1578,7340,1578,0,47.3771,-122.186
441000,3,2,1720,15000,1720,0,47.6927,-121.92
1.135E+06,5,3.75,4700,11237,2930,1770,47.6624,-122.197
590000,3,3.5,1970,5079,1680,290,47.5816,-122.296
497000,3,2.25,1460,1353,1050,410,47.5774,-122.412
345500,3,2.5,1930,4000,1930,0,47.3518,-122.275
562500,3,2.25,1300,907,1000,300,47.6371,-122.327
